Species	Cell_type	Category	Location	Gene	Score
human	Basket	HK	Gene_body	SOBP	0.637924151696607
human	Basket	HK	Gene_body	AMD1	0.24291417165668672
human	Basket	HK	Gene_body	REV3L	0.07105788423153693
human	Basket	HK	Gene_body	REV3L	0.4528942115768462
human	Basket	HK	Gene_body	REV3L	0.13741721854304637
human	Basket	HK	Gene_body	REV3L	0.05528942115768464
human	Basket	HK	Gene_body	REV3L	0.43532934131736534
human	Basket	HK	Gene_body	REV3L	0.3189925119128658
human	Basket	HK	Gene_body	FYN	0.02231075697211156
human	Basket	HK	Gene_body	FYN	0.1409090909090909
human	Basket	HK	Gene_body	FYN	0.0181657848324515
human	Basket	HK	Gene_body	FYN	0.08203125
human	Basket	HK	Gene_body	FYN	0.3980645161290321
human	Basket	HK	Gene_body	FYN	0.2650698602794411
human	Basket	HK	Gene_body	FYN	0.21834319526627227
human	Basket	HK	Gene_body	FYN	0.11912280701754387
human	Basket	HK	Gene_body	FYN	0.20450097847358115
human	Basket	HK	Gene_body	FYN	0.029740518962075847
human	Basket	HK	Gene_body	FYN	0.06531007751937985
human	Basket	HK	Gene_body	FYN	0.4618762475049899
human	Basket	HK	Gene_body	FYN	0.07924151696606789
human	Basket	HK	Gene_body	FYN	0.13772455089820362
human	Basket	HK	Gene_body	FYN	0.09431372549019611
human	Basket	HK	Gene_body	FYN	0.0013972055888223551
human	Basket	HK	Gene_body	FYN	0.03173652694610778
human	Basket	HK	Gene_body	FYN	0.10633802816901404
human	Basket	HK	Gene_body	FYN	0.3787937743190661
human	Basket	HK	Gene_body	FYN	0.2219560878243513
human	Basket	HK	Gene_body	FYN	0.030738522954091813
human	Basket	HK	Gene_body	FYN	0.3370709382151032
human	Basket	HK	Gene_body	FYN	0.09960079840319358
human	Basket	HK	Gene_body	FYN	0.16233421750663132
human	Basket	HK	Gene_body	FYN	0.27405189620758474
human	Basket	HK	Gene_body	FYN	0.14610778443113775
human	Basket	HK	Gene_body	FYN	0.009980039920159679
human	Basket	HK	Gene_body	FYN	0.33033826638477803
human	Basket	HK	Gene_body	FYN	0.18071570576540757
human	Basket	HK	Gene_body	FYN	0.7533541341653666
human	Basket	HK	Gene_body	FYN	0.3720967741935482
human	Basket	HK	Gene_body	SERINC1	0.10386740331491713
human	Basket	HK	Gene_body	HBS1L	0.03932135728542916
human	Basket	HK	Gene_body	HBS1L	0.0631782945736434
human	Basket	HK	Gene_body	HBS1L	0.1876205787781351
human	Basket	HK	Gene_body	REPS1	0.2059880239520958
human	Basket	HK	Gene_body	REPS1	0.11547231270358307
human	Basket	HK	Gene_body	REPS1	0.6945945945945946
human	Basket	HK	Gene_body	REPS1	0.04850299401197604
human	Basket	HK	Gene_body	REPS1	0.16086657496561207
human	Basket	HK	Gene_body	REPS1	0.06666666666666668
human	Basket	HK	Gene_body	REPS1	0.001937984496124031
human	Basket	HK	Gene_body	REPS1	0.5180999180999181
human	Basket	HK	Gene_body	AIG1	0.3909926470588236
human	Basket	HK	Gene_body	AIG1	0.3368836291913214
human	Basket	HK	Gene_body	AIG1	0.051696606786427145
human	Basket	HK	Gene_body	AIG1	0.40422297297297305
human	Basket	HK	Gene_body	AIG1	0.48003992015968083
human	Basket	HK	Gene_body	AIG1	0.4716566866267466
human	Basket	HK	Gene_body	AIG1	0.006719367588932808
human	Basket	HK	Gene_body	AIG1	0.19940119760479041
human	Basket	HK	Gene_body	AIG1	0.25498084291187745
human	Basket	HK	Gene_body	AIG1	0.35317018909899894
human	Basket	HK	Gene_body	AIG1	0.7772455089820361
human	Basket	HK	Gene_body	AIG1	0.023552894211576844
human	Basket	HK	Gene_body	AIG1	0.2958083832335329
human	Basket	HK	Gene_body	AIG1	0.10319361277445112
human	Basket	HK	Gene_body	TAB2	0.6253465346534652
human	Basket	HK	Gene_body	TAB2	0.06027944111776447
human	Basket	HK	Gene_body	SNX9	0.054192740926157695
human	Basket	HK	Gene_body	SNX9	0.04970059880239521
human	Basket	HK	Gene_body	SNX9	0.011776447105788424
human	Basket	HK	Gene_body	SNX9	3.9920159680638726e-4
human	Basket	HK	Gene_body	SNX9	0.1127744510978044
human	Basket	HK	Gene_body	SNX9	0.001996007984031936
human	Basket	HK	Gene_body	SNX9	0.04431137724550898
human	Basket	HK	Gene_body	TULP4	0.19769230769230764
human	Basket	HK	Gene_body	TULP4	0.20878243512974048
human	Basket	HK	Gene_body	TULP4	0.17634194831013922
human	Basket	HK	Gene_body	TULP4	0.04491017964071857
human	Basket	HK	Gene_body	TULP4	0.02255489021956088
human	Basket	HK	Gene_body	TULP4	0.06107784431137725
human	Basket	HK	Gene_body	TULP4	0.06367265469061878
human	Basket	HK	Gene_body	TULP4	0.028977272727272727
human	Basket	HK	Gene_body	TULP4	0.0185546875
human	Basket	HK	Gene_body	TULP4	0
human	Basket	HK	Gene_body	AFDN	0.003992015968063872
human	Basket	HK	Gene_body	AFDN	6.451612903225806e-4
human	Basket	HK	Gene_body	AFDN	0.07425149700598806
human	Basket	HK	Gene_body	AFDN	0.022754491017964066
human	Basket	HK	Gene_body	AFDN	0.0248015873015873
human	Basket	HK	Gene_body	AFDN	0.14811715481171547
human	Basket	HK	Gene_body	AFDN	0.03891050583657586
human	Basket	HK	Gene_body	AFDN	0.08922155688622754
human	Basket	HK	Gene_body	AFDN	0.06786427145708583
human	Basket	HK	Gene_body	PHF10	0.06367265469061877
human	Basket	HK	Gene_body	PSMB1	0.18775510204081639
human	Basket	HK	Gene_body	RNF216	0.07942238267148014
human	Basket	HK	Gene_body	RNF216	0.3421157684630737
human	Basket	HK	Gene_body	RNF216	0.03283018867924529
human	Basket	HK	Gene_body	RNF216	0.45788423153692637
human	Basket	HK	Gene_body	RNF216	0.0498062015503876
human	Basket	HK	Gene_body	RNF216	0.05736301369863014
human	Basket	HK	Gene_body	RNF216	0.053130929791271354
human	Basket	HK	Gene_body	RNF216	0.018962075848303398
human	Basket	HK	Gene_body	RNF216	0.21696149843912588
human	Basket	HK	Gene_body	RNF216	0.07185039370078741
human	Basket	HK	Gene_body	RNF216	0.4199999999999998
human	Basket	HK	Gene_body	RNF216	0.24970059880239515
human	Basket	HK	Gene_body	RNF216	0.11488970588235292
human	Basket	HK	Gene_body	RNF216	0.23487475915221584
human	Basket	HK	Gene_body	HNRNPA2B1	0.42664952870608386
human	Basket	HK	Gene_body	CDK13	0.4567206863679695
human	Basket	HK	Gene_body	CDK13	0.0502994011976048
human	Basket	HK	Gene_body	CDK13	0.04493670886075949
human	Basket	HK	Gene_body	CDK13	0.03844660194174757
human	Basket	HK	Gene_body	NUDCD3	0.087624750499002
human	Basket	HK	Gene_body	NUDCD3	0.29410646387832695
human	Basket	HK	Gene_body	NUDCD3	0.18811881188118815
human	Basket	HK	Gene_body	NUDCD3	0.1153495440729483
human	Basket	HK	Gene_body	NUDCD3	0.1067864271457086
human	Basket	HK	Gene_body	NUDCD3	0.005988023952095809
human	Basket	HK	Gene_body	NUDCD3	0.19471299093655586
human	Basket	HK	Gene_body	NUDCD3	0.0036184210526315794
human	Basket	HK	Gene_body	NUDCD3	0.18922155688622752
human	Basket	HK	Gene_body	NUDCD3	0.06660305343511451
human	Basket	HK	Gene_body	NUDCD3	0.31815889029003797
human	Basket	HK	Gene_body	ZMIZ2	0.11732954545454542
human	Basket	HK	Gene_body	ZMIZ2	0.1588832487309645
human	Basket	HK	Gene_body	ZMIZ2	0.10538922155688625
human	Basket	HK	Gene_body	ZMIZ2	9.98003992015968e-4
human	Basket	HK	Gene_body	PTPN12	0.08452611218568667
human	Basket	HK	Gene_body	PTPN12	0.6990019960079837
human	Basket	HK	Gene_body	SRI	0.12212486308871856
human	Basket	HK	Gene_body	SRI	0.07809090909090907
human	Basket	HK	Gene_body	KRIT1	0.26060352053646263
human	Basket	HK	Gene_body	FAM133B	0.07675044883303413
human	Basket	HK	Gene_body	CASD1	0.18682634730538916
human	Basket	HK	Gene_body	PPP1R9A	0.5034662045060659
human	Basket	HK	Gene_body	PPP1R9A	0.35748502994011977
human	Basket	HK	Gene_body	PPP1R9A	0.048103792415169655
human	Basket	HK	Gene_body	PPP1R9A	0.04910179640718563
human	Basket	HK	Gene_body	PPP1R9A	0.584431137724551
human	Basket	HK	Gene_body	PPP1R9A	0.05865724381625441
human	Basket	HK	Gene_body	PPP1R9A	0.0926441351888668
human	Basket	HK	Gene_body	PPP1R9A	0.12135728542914173
human	Basket	HK	Gene_body	PPP1R9A	0.028544061302682
human	Basket	HK	Gene_body	PPP1R9A	0.13293413173652693
human	Basket	HK	Gene_body	PPP1R9A	0.27193877551020407
human	Basket	HK	Gene_body	PPP1R9A	0.24665334665334665
human	Basket	HK	Gene_body	PPP1R9A	0.1036964980544747
human	Basket	HK	Gene_body	PPP1R9A	0.20566406250000002
human	Basket	HK	Gene_body	PSMC2	0.12166666666666669
human	Basket	HK	Gene_body	KMT2E	0.3911417322834646
human	Basket	HK	Gene_body	KMT2E	0.7758483033932134
human	Basket	HK	Gene_body	KMT2E	0.7824351297405191
human	Basket	HK	Gene_body	KMT2E	0.8045908183632735
human	Basket	HK	Gene_body	SRPK2	0.0022222222222222227
human	Basket	HK	Gene_body	SRPK2	0.0017964071856287425
human	Basket	HK	Gene_body	SRPK2	0.06467065868263473
human	Basket	HK	Gene_body	SRPK2	0.03852295409181637
human	Basket	HK	Gene_body	SRPK2	0.01567656765676568
human	Basket	HK	Gene_body	SRPK2	0.06367265469061877
human	Basket	HK	Gene_body	SRPK2	0.05029940119760479
human	Basket	HK	Gene_body	SRPK2	0.20279441117764468
human	Basket	HK	Gene_body	SRPK2	0.618562874251497
human	Basket	HK	Gene_body	SRPK2	0.76195219123506
human	Basket	HK	Gene_body	SRPK2	0.04451097804391217
human	Basket	HK	Gene_body	SRPK2	0.21344262295081962
human	Basket	HK	Gene_body	SRPK2	0.18123752495009982
human	Basket	HK	Gene_body	SRPK2	0.15948103792415175
human	Basket	HK	Gene_body	SRPK2	0.1629960317460317
human	Basket	HK	Gene_body	HBP1	0.3408769448373408
human	Basket	HK	Gene_body	HBP1	0.7832550860719876
human	Basket	HK	Gene_body	DOCK4	0.07145708582834334
human	Basket	HK	Gene_body	DOCK4	0.09396887159533074
human	Basket	HK	Gene_body	DOCK4	0.2960820895522387
human	Basket	HK	Gene_body	DOCK4	0.12020860495436766
human	Basket	HK	Gene_body	DOCK4	0.19980039920159678
human	Basket	HK	Gene_body	DOCK4	0.0383206106870229
human	Basket	HK	Gene_body	DOCK4	0.5315369261477048
human	Basket	HK	Gene_body	DOCK4	0.021357285429141715
human	Basket	HK	Gene_body	DOCK4	0.12401315789473683
human	Basket	HK	Gene_body	DOCK4	0.0035928143712574854
human	Basket	HK	Gene_body	DOCK4	0.015568862275449102
human	Basket	HK	Gene_body	DOCK4	0.02215568862275449
human	Basket	HK	Gene_body	DOCK4	0.028143712574850297
human	Basket	HK	Gene_body	DOCK4	0.19201596806387228
human	Basket	HK	Gene_body	DOCK4	0.021157684630738527
human	Basket	HK	Gene_body	DOCK4	0.22628676470588238
human	Basket	HK	Gene_body	DOCK4	0.11457085828343311
human	Basket	HK	Gene_body	DOCK4	0.010179640718562874
human	Basket	HK	Gene_body	DOCK4	0.006986027944111778
human	Basket	HK	Gene_body	DOCK4	0.023353293413173652
human	Basket	HK	Gene_body	DOCK4	0.13403361344537815
human	Basket	HK	Gene_body	DOCK4	0.00588235294117647
human	Basket	HK	Gene_body	DOCK4	0.03407643312101911
human	Basket	HK	Gene_body	DOCK4	0.2532934131736527
human	Basket	HK	Gene_body	DOCK4	0.04570858283433133
human	Basket	HK	Gene_body	DOCK4	0.31057268722466946
human	Basket	HK	Gene_body	DOCK4	0.020558882235528944
human	Basket	HK	Gene_body	DOCK4	0.2538793103448276
human	Basket	HK	Gene_body	DOCK4	0.28172888015717096
human	Basket	HK	Gene_body	DOCK4	0.2650390625000001
human	Basket	HK	Gene_body	DOCK4	0.18528389339513326
human	Basket	HK	Gene_body	DOCK4	0.20698602794411178
human	Basket	HK	Gene_body	DOCK4	0.03493013972055888
human	Basket	HK	Gene_body	DOCK4	0.4154949784791964
human	Basket	HK	Gene_body	CALU	0.40349544072948346
human	Basket	HK	Gene_body	MKLN1	0.15050359712230219
human	Basket	HK	Gene_body	MKLN1	0.06566866267465069
human	Basket	HK	Gene_body	MKLN1	0.1302186878727634
human	Basket	HK	Gene_body	MKLN1	0.6726546906187624
human	Basket	HK	Gene_body	MKLN1	0.02917398945518453
human	Basket	HK	Gene_body	MKLN1	0.17461406518010283
human	Basket	HK	Gene_body	HIPK2	0.10295950155763241
human	Basket	HK	Gene_body	HIPK2	0.015551181102362206
human	Basket	HK	Gene_body	HIPK2	0.5303393213572856
human	Basket	HK	Gene_body	HIPK2	0.04920948616600791
human	Basket	HK	Gene_body	HIPK2	0.027075812274368234
human	Basket	HK	Gene_body	HIPK2	0.023353293413173652
human	Basket	HK	Gene_body	HIPK2	0.001996007984031936
human	Basket	HK	Gene_body	HIPK2	0.014770459081836329
human	Basket	HK	Gene_body	HIPK2	0.0023372287145242074
human	Basket	HK	Gene_body	HIPK2	0.0888454011741683
human	Basket	HK	Gene_body	HIPK2	0.08854368932038834
human	Basket	HK	Gene_body	HIPK2	0.012974051896207584
human	Basket	HK	Gene_body	HIPK2	0.01642512077294686
human	Basket	HK	Gene_body	HIPK2	0.03153692614770459
human	Basket	HK	Gene_body	HIPK2	0.19111969111969115
human	Basket	HK	Gene_body	HIPK2	0.014839797639123103
human	Basket	HK	Gene_body	HIPK2	7.984031936127745e-4
human	Basket	HK	Gene_body	HIPK2	0.03992015968063872
human	Basket	HK	Gene_body	HIPK2	0.02754491017964072
human	Basket	HK	Gene_body	HIPK2	0.016966067864271454
human	Basket	HK	Gene_body	HIPK2	0.0446927374301676
human	Basket	HK	Gene_body	HIPK2	0.008056872037914694
human	Basket	HK	Gene_body	HIPK2	0.024763705103969757
human	Basket	HK	Gene_body	HIPK2	0.2844311377245509
human	Basket	HK	Gene_body	HIPK2	0.08821339950372208
human	Basket	HK	Gene_body	HIPK2	0.008893280632411068
human	Basket	HK	Gene_body	HIPK2	0.004590818363273453
human	Basket	HK	Gene_body	HIPK2	0.11700879765395894
human	Basket	HK	Gene_body	HIPK2	0.14990825688073395
human	Basket	HK	Gene_body	HIPK2	0.22381756756756763
human	Basket	HK	Gene_body	HIPK2	0.020637583892617453
human	Basket	HK	Gene_body	HIPK2	0.149500998003992
human	Basket	HK	Gene_body	HIPK2	0.012175648702594811
human	Basket	HK	Gene_body	HIPK2	0.03984375
human	Basket	HK	Gene_body	HIPK2	0.531629392971246
human	Basket	HK	Gene_body	HIPK2	0.13458980044345895
human	Basket	HK	Gene_body	KIAA1147	0.16216216216216217
human	Basket	HK	Gene_body	KIAA1147	0.17668711656441716
human	Basket	HK	Gene_body	AGAP3	0.056886227544910184
human	Basket	HK	Gene_body	AGAP3	0.005389221556886228
human	Basket	HK	Gene_body	AGAP3	0.03713733075435203
human	Basket	HK	Gene_body	AGAP3	0.08856015779092702
human	Basket	HK	Gene_body	AGAP3	0.1265469061876248
human	Basket	HK	Gene_body	AGAP3	0.42275449101796403
human	Basket	HK	Gene_body	RBM33	0.10878243512974053
human	Basket	HK	Gene_body	RBM33	0
human	Basket	HK	Gene_body	RBM33	0.045009784735812124
human	Basket	HK	Gene_body	RBM33	9.98003992015968e-4
human	Basket	HK	Gene_body	RBM33	0.023800383877159305
human	Basket	HK	Gene_body	RBM33	0.18642714570858288
human	Basket	HK	Gene_body	RBM33	0.009523809523809525
human	Basket	HK	Gene_body	RBM33	0.0206963249516441
human	Basket	HK	Gene_body	RBM33	0.0341948310139165
human	Basket	HK	Gene_body	RBM33	0.007784431137724552
human	Basket	HK	Gene_body	RBM33	0.1550576184379001
human	Basket	HK	Gene_body	INTS10	0.16882463859208047
human	Basket	HK	Gene_body	KAT6A	0.045908183632734544
human	Basket	HK	Gene_body	KAT6A	0.11740812379110253
human	Basket	HK	Gene_body	KAT6A	0.5457399103139017
human	Basket	HK	Gene_body	KAT6A	0.1564171122994651
human	Basket	HK	Gene_body	SLC20A2	0.11057884231536926
human	Basket	HK	Gene_body	SLC20A2	0.11981279251170042
human	Basket	HK	Gene_body	SLC20A2	0.11057884231536927
human	Basket	HK	Gene_body	SLC20A2	0.009980039920159682
human	Basket	HK	Gene_body	SLC20A2	0.014770459081836327
human	Basket	HK	Gene_body	SLC20A2	0.04900990099009901
human	Basket	HK	Gene_body	SLC20A2	0.5380419580419581
human	Basket	HK	Gene_body	SLC20A2	0.1311111111111111
human	Basket	HK	Gene_body	RB1CC1	0.010179640718562874
human	Basket	HK	Gene_body	RB1CC1	0.2501479289940829
human	Basket	HK	Gene_body	RAB2A	0.05049900199600798
human	Basket	HK	Gene_body	RAB2A	0.07312186978297161
human	Basket	HK	Gene_body	RAB2A	0.13872255489021956
human	Basket	HK	Gene_body	PDE7A	0.039207920792079215
human	Basket	HK	Gene_body	PDE7A	0.07924151696606786
human	Basket	HK	Gene_body	PDE7A	0.08884540117416834
human	Basket	HK	Gene_body	PDE7A	0.2181636726546906
human	Basket	HK	Gene_body	PDE7A	0.2676042677012608
human	Basket	HK	Gene_body	MTDH	0.15668662674650705
human	Basket	HK	Gene_body	MTDH	0.08283433133732535
human	Basket	HK	Gene_body	YWHAZ	0.26029609690444155
human	Basket	HK	Gene_body	YWHAZ	0.27852983988355184
human	Basket	HK	Gene_body	UBR5	0.4885436893203883
human	Basket	HK	Gene_body	UBR5	0.032534930139720565
human	Basket	HK	Gene_body	UBR5	0.047704590818363285
human	Basket	HK	Gene_body	UBR5	0.09254901960784315
human	Basket	HK	Gene_body	UBR5	0.160878243512974
human	Basket	HK	Gene_body	UBR5	0.4674384949348772
human	Basket	HK	Gene_body	MTSS1	0.0187624750499002
human	Basket	HK	Gene_body	MTSS1	0.004819277108433736
human	Basket	HK	Gene_body	MTSS1	9.98003992015968e-4
human	Basket	HK	Gene_body	MTSS1	0.10337301587301587
human	Basket	HK	Gene_body	MTSS1	0.09880239520958083
human	Basket	HK	Gene_body	MTSS1	0.09349904397705544
human	Basket	HK	Gene_body	MTSS1	0.036926147704590816
human	Basket	HK	Gene_body	MTSS1	0.2570460704607045
human	Basket	HK	Gene_body	MTSS1	0.008782435129740519
human	Basket	HK	Gene_body	MTSS1	0.2521818181818181
human	Basket	HK	Gene_body	MTSS1	0.025349301397205593
human	Basket	HK	Gene_body	MTSS1	0.0017964071856287425
human	Basket	HK	Gene_body	MTSS1	0.08852772466539197
human	Basket	HK	Gene_body	MTSS1	0.06816860465116278
human	Basket	HK	Gene_body	MTSS1	0.0027303754266211604
human	Basket	HK	Gene_body	MTSS1	0.017964071856287428
human	Basket	HK	Gene_body	MTSS1	0.1048449612403101
human	Basket	HK	Gene_body	MTSS1	0.1748275862068966
human	Basket	HK	Gene_body	MTSS1	0.00219560878243513
human	Basket	HK	Gene_body	MTSS1	0.21237016052880078
human	Basket	HK	Gene_body	MTSS1	0.11277445109780442
human	Basket	HK	Gene_body	MTSS1	0.2257966616084978
human	Basket	HK	Gene_body	MTSS1	0.16506986027944104
human	Basket	HK	Gene_body	MTSS1	0.48840413318025266
human	Basket	HK	Gene_body	MTSS1	0.37151335311572686
human	Basket	HK	Gene_body	SMARCA2	0.735129740518962
human	Basket	HK	Gene_body	SMARCA2	0.12763578274760387
human	Basket	HK	Gene_body	SMARCA2	0.05389221556886227
human	Basket	HK	Gene_body	SMARCA2	0.05173041894353371
human	Basket	HK	Gene_body	SMARCA2	0.05748502994011975
human	Basket	HK	Gene_body	SMARCA2	0.007364341085271318
human	Basket	HK	Gene_body	SMARCA2	0.31176470588235283
human	Basket	HK	Gene_body	SMARCA2	0.2059880239520958
human	Basket	HK	Gene_body	SMARCA2	0.02315369261477046
human	Basket	HK	Gene_body	SMARCA2	0.2009727626459144
human	Basket	HK	Gene_body	SMARCA2	0.24446601941747567
human	Basket	HK	Gene_body	SMARCA2	0.12035928143712572
human	Basket	HK	Gene_body	SMARCA2	0.3833763996554694
human	Basket	HK	Gene_body	SMARCA2	0.9653804930332259
human	Basket	HK	Gene_body	SMARCA2	0.010831721470019344
human	Basket	HK	Gene_body	SMARCA2	0.36746506986027944
human	Basket	HK	Gene_body	SMARCA2	0.06626746506986027
human	Basket	HK	Gene_body	SMARCA2	0.14133858267716534
human	Basket	HK	Gene_body	SMARCA2	0.4277445109780439
human	Basket	HK	Gene_body	SMARCA2	0.20299401197604788
human	Basket	HK	Gene_body	AK3	0.018562874251497004
human	Basket	HK	Gene_body	AK3	0.14314641744548284
human	Basket	HK	Gene_body	NFIB	0.1037924151696607
human	Basket	HK	Gene_body	NFIB	0.6353293413173653
human	Basket	HK	Gene_body	NFIB	0.3227450980392157
human	Basket	HK	Gene_body	NFIB	0.26966067864271465
human	Basket	HK	Gene_body	NFIB	0.8179584120982987
human	Basket	HK	Gene_body	NFIB	0.689827255278311
human	Basket	HK	Gene_body	NFIB	0.029540918163672655
human	Basket	HK	Gene_body	NFIB	0.028323699421965314
human	Basket	HK	Gene_body	NFIB	0.5791878172588834
human	Basket	HK	Gene_body	NFIB	0.07824351297405188
human	Basket	HK	Gene_body	NFIB	0.3696606786427148
human	Basket	HK	Gene_body	NFIB	0.18742514970059884
human	Basket	HK	Gene_body	NFIB	0.03652694610778444
human	Basket	HK	Gene_body	NFIB	0.8297830374753454
human	Basket	HK	Gene_body	NFIB	0.7284023668639051
human	Basket	HK	Gene_body	NFIB	0.2900199600798402
human	Basket	HK	Gene_body	NFIB	0.6252192982456141
human	Basket	HK	Gene_body	NFIB	0.7322274881516587
human	Basket	HK	Gene_body	NFIB	0.7379241516966071
human	Basket	HK	Gene_body	PSIP1	0.1722554890219561
human	Basket	HK	Gene_body	PSIP1	0.3653543307086617
human	Basket	HK	Gene_body	UBE2R2	0.13018242122719736
human	Basket	HK	Gene_body	UBE2R2	0.23672727272727265
human	Basket	HK	Gene_body	UBE2R2	0.13812375249501
human	Basket	HK	Gene_body	RNF38	0.345746962115797
human	Basket	HK	Gene_body	ZFAND5	0.02295409181636727
human	Basket	HK	Gene_body	ZFAND5	0.4772296015180265
human	Basket	HK	Gene_body	ZFAND5	0.1818981772470145
human	Basket	HK	Gene_body	UBQLN1	0.19440000000000004
human	Basket	HK	Gene_body	C9orf3	0.7744510978043913
human	Basket	HK	Gene_body	C9orf3	0.25981651376146786
human	Basket	HK	Gene_body	C9orf3	0.016966067864271458
human	Basket	HK	Gene_body	C9orf3	0.08437978560490048
human	Basket	HK	Gene_body	C9orf3	0.5344936708860759
human	Basket	HK	Gene_body	C9orf3	0.43555555555555536
human	Basket	HK	Gene_body	C9orf3	0.21571709233791753
human	Basket	HK	Gene_body	C9orf3	0.06218402426693631
human	Basket	HK	Gene_body	C9orf3	0.4291417165668664
human	Basket	HK	Gene_body	C9orf3	0.0047904191616766475
human	Basket	HK	Gene_body	C9orf3	0.014421252371916509
human	Basket	HK	Gene_body	C9orf3	0.0012101210121012102
human	Basket	HK	Gene_body	C9orf3	0.09524913093858631
human	Basket	HK	Gene_body	C9orf3	0.42874251497005983
human	Basket	HK	Gene_body	C9orf3	0.34429133858267724
human	Basket	HK	Gene_body	C9orf3	0.20259481037924154
human	Basket	HK	Gene_body	C9orf3	0
human	Basket	HK	Gene_body	C9orf3	0.17125748502994012
human	Basket	HK	Gene_body	PTCH1	0.6379241516966069
human	Basket	HK	Gene_body	PTCH1	0.43423913043478257
human	Basket	HK	Gene_body	PTCH1	0.48642714570858264
human	Basket	HK	Gene_body	PTCH1	0.209870848708487
human	Basket	HK	Gene_body	PTCH1	0.006451612903225807
